dcterms:title,dcterms:abstract,nlon:keyword,length
訊問結果,近日謀殺嫌疑者로 數日來捕縛된 者를 신問 事實이 如左니全羅道樂安郡儒生羅寅永과 康津郡儒生吳基호가 소謂五臣을 暗殺고 政府를 顚覆야 新政府를 樹立 計策으로 同謀 際에 義兵에 投入얏든 金山郡박夏 前總巡리鴻來 丘김東필 忠州리용彩 等이 義兵을 擧기로 相謀얏 擧兵 것은 天下를 徒亂야 有害無益니 寧可五臣을 暗殺 議決얏其結果 박夏 김東필 리容彩 志士을 募集야 同盟지라 其運動費 羅吳兩人은 南原김寅식의게 言及 同人은 贊成고 現政府와 不平 京城大官을 說誘야 出금게 야 首謀者中에 參入케  전宮相署理리容가 失意 境에 在야 政權을 戀戀故로 氏을 訪야 目的을 說明고 出금기를 勸니 同씨가 快諾야 一千七百圓을 支出고 吳羅兩人은 其相知處에 젼郡守鄭寅國 젼主事윤柱찬 全羅人尹忠夏 製蠟會社리光秀 뎐판理公使셔彰輔 等을 說誘야 참入케 고 뎡寅國은 三百圓尹忠夏 一百圓扈衛局員최翼軫二百圓又一千圓을 出얏데 신問課에셔 其出금을 疑아 야 신問則 학部협판민衡식이가 一千四百圓을 崔씨의게 給與 事가 有다 얏고 此금으로 무器을 買고 壯士을 募集야三月廿五일에 各大臣出仕 路에 擁出殺害기로 各部署를 定얏데 吳긔호以下十名은 박참政이오 김東필以下십名은 리內相이오 리鴻來以下십名은 權軍대요 박태夏以下數名은 리學댸요 셔云以下數名은 리法대요 리용彩以下數名은 리根澤氏인데 壯士가 겁나 으로 失敗에 歸고 僅히 權軍相을 狙擊而止얏다더라,사회; 기사,725
輪告文,敬告者 惟我韓이 數千年東方禮義之國이라 禮有一家之禮고 禮有一身之禮며 禮有一國之禮하며 義亦然矣라 禮者 物與行動으로 示之고 義者 物與心情으로 表之나니 然이나 禮之中에 待賓之禮가 最重이오 賓中外賓이 最貴오 外賓中 皇室之賓이 最爲重且貴焉니 今此 大日本國 皇太子殿下셔 臨御于我邦시니 貴重之莫重은 已無可言이어니와 韓日兩國의 友誼敦睦된 不是라 近間痛癢休戚을 一切相關에 開進前途가 以是而漸明하야 國家富强之本이 由是而著見이오 且以禮義로 言之라도 友邦이 先之也오 以答禮로 言之라도 此實一國之共同也오 以酬義로 言之라도 亦一國之共同也라然則漢城은 一國中央大都會 帝居之首府也라 故로 我居民이 共同合心야 奉迎會를 組織고 若干儀節을 準備고 答禮酬表 微忱을 表코노니 國民이 一心敬動것이 卽國賓을 歡迎 國光을 表示이 可하기로 玆에 敬通오니 漢城境內居民은 勿論縉紳商民工民農民紳商紳士고 陽曆本月十七下午四時量에 新鮮 衣冠으로 各其洞洞戶戶와 各其團躰에셔 整齊組合야 鍾路商業會議所前으로 會集오셔 一齊히 明燭提燈고同殿下御留所門에 進行야 歡迎禮를 擧行심을 敬要隆煕元年十月十三日大日本皇太子殿下奉迎漢城府民會會長張憲植旗와 燈燭은 本會에셔 旣爲準備얏오니 各其供給오리다,사회; 기사,602
勸學請褒,●勸學請褒  平安南道觀察使李容善氏가 學部에 報告기를 奬勵敎育고 振興學校 朝家之盛典이오 國民之義務이은바 往在昨年十一月에 本府下土人崔叡恒金興淵郭龍勛金宗鎬金壽哲朴尙純安在敬等이 慨然有志於敎育야 發起協議고 本郡隆興部南山峴日新齋舊基에 設立一學校야 名穪日新이라고 募集聰俊子弟야 敎育靑年이더니 至于今年야 校務를 一層擴張코자야 改正規則고 發起諸員이 隨力醵金야 特以積立金五千圜으로 存本取息야 以爲經費之用야 期圖永久保維오며 且其校舍를 一新修理 故로 鮮明宏濶야 足爲學徒之衛生이오며 敎科器用을 從優準備야 少無窘給之歎이고 書籍은 本國敎科書外에 日本及淸國에셔 多數購來야 方在繙譯中이오며 今春에 該校校監崔叡恒金興淵等이 上京야 校長은 正三品張志淵으로 薦定고 敎師 師範學校卒業生安秉瓚으로 延聘얏 該敎師安秉瓚은 屢經敎育官에 夙有聲譽이더니 自其到校以後로 嚴立科程고 熱心敎導 故로 學徒가 從以悅服야 心誠授業야 其造詣가 漸有成就之望이고 校况이 日益興旺야 聞風入學者ㅣ逐日加增야 現今出席生이 四十二人에 達오며 該校內에 夜學科로 法學講習所를 設立고 二十歲以上人을 募集야 安秉瓚이 旣已法學을 卒業 故로 自擔敎授야 現今講習生이 至于六十餘人이고 特念諸生向學之誠야 雖此庚炎之中이라도 不憚勞苦고 熱心敎授야 日以繼夜토록 孜孜不倦오니 人皆穪頌이라 似此敎師 實노 敎育上에 特異 功効가 有오며 該校發起人等은 俱是靑年이오되 能以啓發國民之智識으로 爲已任야 不惜巨欵資金고 各義捐五六百圜야 設校養材야 期圖公益이온즉 此雖國民之義務이오나 其在朝家奬勵之義에 不可無別般褒賞之典이기 玆에 摭實報告오며 該校規則一件을 賚上오니 查照後依章程야 該員等을 幷爲褒賞와 以示勸奬之意시고 亦使一般人民으로 觀感興起케심을 爲望이라얏 學部에셔 速키 褒奬다더라,기사; 사회,884
樞院獻議,雜報⊙樞院獻議前議官 金璉植氏 等이 中樞院에 如左히 獻議얏난 嗚呼亂臣賊子何代無之未有若乙未之凶且極者也生等亦人可得以誅之而不得誅戴一天至今日者惟有望於廟堂之籌策默運於含忍之中漸養我氣力多設其方便快行顯戮以洩神人共憤之萬一矣日居月諸於焉九載而一向因循尙無皂白已不勝生等之惑頃以高永根盧遠明刺殺國賊執在日本事生等籲于政府乞于天陛欲使高盧兩人帶回範善之屍而繼請羲淵輩梧樓等一一拿來矣政府之覆敎未接恩批旣蒙有曰公論自有可採令政府稟處而政府奏本使高永根蕩滌罪名而偕盧遠明期圖護還範善則追施逆律而餘賊輩初不擧論生等於此又不能無惑也夫羲淵吉濬泳孝範來斗璜範善之徒其所犯旣同亡命旣同所不同者特死生耳治逆之律死必徵生必宥生等所未聞也有似乎無足顧忌於死者而乃敢言有所愛護於生者而不敢論然豈其然乎又似乎及其審鞠之場恐有連逮之辭所以掩閣不欲引渡然豈其然乎又似乎或彼輩之他日藉外勢而還國知有恩怨之報預辦自爲之謀然豈其然乎若諉之於國勢不振則宜有所自振之擧而宮禁之濁亂何不肅淸賄賂之公行何不杜塞法律之倒錯何不審明財政之紊亂何不釐正鉄道之爲我利益何不自設之爲人占領何不卽斥但尸位素餐而不知耻國事日非而莫敢矯此豈我皇上陛下所倚望於政府之意所以若所爲待國勢之復振而必欲報讎將無期限矣寧欲溘然而無知也自我政府不問其生賊但論律於死賊則天下萬國必將環海而捧腹伏乞閤下更提府議特選專對之才齎國書往日本遠引春秋近證公法兩國凶徒照數拿來斷不可已或以我治外之無權彼雖不準一番聲討不害於列邦瞻聆且我韓人安知無使我韓重於九鼎大昌者耶生等之屢瀆崇嚴固知罔赦而痛剝羞憤之中自不覺辭氣之過度擧措之失當惟閤可原情恕罪勿以人廢言不勝千萬祈懇之至,기사; 사회,695
叙任及辭令,⊙叙任及辭令  元帥府檢査局員陸軍正尉尹元求  陸軍憲兵司令副官陸軍憲兵正尉具哲祖  免本職○任陸軍正尉  陸軍憲兵正尉具哲祖○任陸軍憲兵止尉陸軍正尉尹元求○補憲兵司令副官  陸軍憲兵正尉尹元求    以上四月十六日解日本軍隊接待委員長  陸軍步兵叅領玄暎運○命日本軍隊接待委員長  陸軍步兵叅領李凞斗○陸軍步兵叅尉黃學秀仝朴東▣  仝張泰鎭  命日本軍隊接待委員○陸軍步兵正尉李克善  陸軍步兵副尉李弘稙  仝柳彰浩  命日本進北軍隊接應員    以上四月十七日正二品趙凞一  從二品李南珪  解宮內府特進官○德陵令都近浩  順陵叅奉韓翼源  依願免本官○依願免兼任掌禮院主事  江西郡守安淇瑢○命宮內府特進官叙勅任官二等  掌禮院卿李根秀○命掌禮院卿叙勅任官三等  宮內府特進官金炳翊○命  璿源譜略修正時監印堂上正二品李▣永○命  國朝御牒書寫官社稷署提調李載德○兼任掌禮院掌禮平壤開市塲監理申大均○任  德陵令叙判任官七等  智陵叅奉李昌奎○任  智陵叅奉叙判任官八等  朴鳳洙○任  順陵叅奉叙判任官八等  李錫曄    以上四月二十二日命居昌郡臨時郵遞主事  李元義○命德山郡臨時郵遞主事  金濟弘○命平澤郡臨時郵遞主事  朴準華    以上四月二十三日臨陂郡守白南圭  咸悅郡守崔壽昌  知禮郡守安璋遠  右난 各該道觀察使의 殿最報告書를 據즉 該員等이 治蹟居中이기 是以로 一個月减俸에 處난 事○高陽郡守李周鉉  智島郡守宋祥凞  義城郡守金榮灝  聞慶郡守金永年  長署郡守文昌錫  利原郡守崔禹洛  右난 各該道觀察使의 殿最報告書를 據즉 該員等이治蹟居中이기 是以로 重譴責에 處난 事○始興郡守朴嵎陽  淸州郡守李凞復延豊郡守李敏濟  龍安郡守李起相  庇仁郡守尹  踪  濟州牧使洪鍾宇  高靈郡守崔璇鎬  慈山郡守鄭鳳時  右난 各該道觀察使의 殿最報告書를 據즉 該員等이 治蹟居中이기 是以로 譴責에 處난事    以上四月七日    （內部）,정치; 기사,848
地方消息,▲去月二拾四日午後三時에 高原郡山谷面下竹田에셔 義兵約一百五拾名과 日守備隊將卒二십名과 同地警部八名이 三時間을 交戰다가 義兵은 平安道地方으로 退却얏다 고▲去月二十九日午後六時에 扶餘郡方生面東幕東方에셔 義兵數拾午이 日憲兵四名과 變裝日巡査二名으로 拾五分을 交戰얏다가 義兵은 븍方산中으로 退却얏다 고▲去月二拾九日午後九時頃에 義徒五拾餘名이 和順郡을 侵入야 同地駐在日本巡査出張所를 包圍攻擊얏 伊時에 日巡査一人 及日語학校敎師韓國人一人은 頭部를 重傷다 고▲去月二十八日午後九時頃에 約拾五名의 義徒 羅州郡竹浦에 襲來야 在留日人高田密藏의 가를 砲擊얏대 伊時에 該人은 左胸部를 中丸야 卽死얏고 家族은 僅僅히 避亂 同時에 該가屋은 燒却얏다 고▲去月八日 麟졔郡麟제面에셔 義魁박남化의 率 百八十名의 義兵은 他壹團의 義徒 遭遇야 日軍隊로 誤認고 數分을 交戰얏다 고▲去月十八日 高原郡水동面에셔 義兵一百五十餘名은 日守備隊及巡査幾名과 數時間을 交戰야 多少死傷이 有얏다 고▲去月拾二日午後拾時 豊川郡上里面에셔 數十名의 義徒 日憲兵及巡査幾名과 互相衝突얏다더라,기사; 사회,543
端王의 動靜,⊙端王의 動靜  最近北京來信을 據 則曩日陜西省靖邊府를 脫야 蒙古內地에入 端王及其一行이 去七月上旬頃지他沙爾或伯特格臺附近에 隱匿더니 其後黑龍江軍李總督幕下正尉우로그스키氏의 來訪을 接고 未幾에 同王尉와 呼倫具爾城으로 伴向얏 王及其部屬의衣服糧食其他一切調度를 總히 俄國에셔供給고 且王은 俄語를 通이 巧妙야自由로 俄人과 會話고 目下王의 身邊에近在 護兵은 即團匪의 遺類▣約八百人인 此等護兵은 尙今慓悍 氣가 旺盛야 每樣民家를 襲야 掠奪랴 模樣이有고 王을 屢次勸奬야 反旗를 翻케랴되 王은오작 深沈自持야 時勢의 不可을 見고 此를 鎭撫기에 汲汲지라 庫倫府에 傳 說을 據 則王이 剃髮고 喇麻僧은 成야 西藏으로 行랴意向이 懇切다니 此說은 盖何許誤傳인듯것이 王이 其部下를 率고 俄國正尉와 呼倫貝爾城으로 入은 將來永住 計畫이 有 所以라 呼倫貝爾城에俄國武官이 多駐야 皆王을 熱誠으로 歡迎優待이 無所不至오 且特히 注目것은 蒙古人民이 王을 崇拜야 心服이 敦厚것이 王이 萬若乘輿고 蒙古部落을通行면 老少男女가 王을 歡迎이 如狂如醉지라 如斯히 王이 蒙古에셔 一面으로 俄國武官과 親密 關係를 結고 一面으로 土民을 親撫기에 不怠니 其將來에 發現랴 行動을 大略推知너라,정치; 기사,636
叙任及辭令,●叙任及辭令  咸鏡北道前觀察使鄭騏澤  免兼任咸鏡北道裁判所判事○免兼任城津港裁判所判事  城津前監理洪淳旭○免兼任昌原港裁判所判事  昌原前監理李台珽○免兼任三和港裁判所判事三和前監理高永喆○兼任咸鏡北道裁判所判事  咸鏡北道觀察使金魯奎○兼任城津港裁判所判事  城津監理趙鍾桓○兼任昌原港裁判所判事  昌原監理玄學杓○兼任三和港裁判所判事  三和監理李台珽    以上十一月四日命  社稷署提調叙勅任官四等  宮內府特進官趙秉翊○命宮內府特進官叙勅任官一等  太醫院卿南廷哲○命太醫院卿叙勅任官三等  宮內府特進官閔泳奎○命宮內府特進官叙勅任官三等  奉常司提調閔衡植○命奉常司提調叙勅任官四等  掌禮院少卿李載德○命掌禮院少卿叙勅任官四等  全權公使閔泳敦○任會計院檢査課長叙奏任官六等  正三品洪正變○任鐵道院技師叙奏任官六等  尙衣司主事李基鎬○任尙衣司主事叙判任官五等  內藏院工業課主事金  格○顯陵叅奉宋鼎鉉  莊陵叅奉宋升鉉  思陵叅奉宋復鉉  敬陵叅奉宋觀鉉  昌陵叅奉  宋淳鶴  恭陵叅奉宋淳鳳  依願免本官○任  顯陵叅奉叙判任官八等  六品成銓永○任  莊陵叅奉叙判任官八等九品兪麟濬○任  思陵叅奉叙判任官八等  九品具敦書○任  敬陵叅奉叙判任官八等  六品李載浩○任  昌陵叅奉叙判任官八等  九品李載根○任  恭陵叅奉叙判任官八等  九品金永德○從二品崔錫肇  正三品韓龍源  任中樞院議官叙勅任官四等○依願免本官  外部叅書官徐相郁○任外部叅書官叙奏任官五等法部會計局長李載說   以上十一月五日任內藏院工業課主事叙判任官四等  尙衣司主事金昌鎭○任尙衣司主事叙判任官四等宗廟署令金敎憲○任  宗廟署令叙判任官六等  侍講院侍從官金容完○任侍講院侍從官叙判任官六等  孝陵叅奉李文用○任  孝陵叅奉叙判任官八等秘苑主事金環鎭○任秘苑主事叙判任官六等  金德柱○任鐵道院主事叙判任官四等  義陵令馬羲律○任  義陵令叙判任官七等  順康園守奉官魯星三○任  順康園守奉官叙判任官八等  千兢植    以上十一月六日解臨時署理宗正院卿事務  秘書院卿李載現    十一月八日,정치; 기사,905
兪氏의 光復策,雜報●兪氏의 光復策日昨 兪吉濬氏의 辭職疏 本報에 已揭얏거니와 其尾附 策이 如左니 伏以臣이 少時에 嘗讀漢土之書호니 有曰 恃强大之遠援고 侮狎近之與國者 其國이 可亡이라 니 可亡者 不必亡之謂也ㅣ나 言其甚危야 或 至於亡也ㅣ오 且按歐人之言에 有云 爲國者ㅣ 貴自知라 호니 自知者 言知其國之位處狀勢와 與夫與國之關係也ㅣ라 臣이 得此二說야 三十年未敢一日忘也호이다 窃伏念我國家ㅣ 以土以人에 不可曰 貧而弱而小ㅣ로 而歷世文驕武賤之餘에 全失古代破隋斥唐之雄氣고 加之以閉關絶商며 崇儉抑工야 人爲幽蟄之活而俗漸以卑고 物無優美之觀而貨隨以索이라 萬國之風潮ㅣ 淊淊方盪야 進取之競爭이 日劇고 啓發之知識이 日新이어 我乃優遊長夜之中 而謳歌古代之太平 啜宋餘之糟粕 而獨賢天下고 襲明後之衣冠 而自高萬世야 不知外交之爲何事ㅣ며 自主之爲何名이러니 日本이 以同族輔齒之近隣으로 昔之爲我之後本이 進者ㅣ 今則 自居爲先覺야 丙子之約 與我爲好而認我獨立也ㅣ어 而我ㅣ 昏昏如夢고 甲申之事 因我有變而激我獨立也ㅣ어 而我ㅣ 睊睊相反며 若甲午日淸之役則 彼ㅣ 見我之有內外亂 而懼我之不敷自守야 奮然出義에 代爲興師야 以扶我之獨立也ㅣ어 而我之廷臣이 乖離未合고 疑懼未定 而中間之變故ㅣ 從之疊出야 不徒我彼之情이 齟齬不容이라 踈間之實이 有甚前日야 彼ㅣ 知我之不可與有爲ㅣ 荏苒十年에 以及乎日露甲辰之役야 而其對我之政畧이 遂變니 盖甲午之役 其種이 已播於壬午오 甲辰之役 其兆ㅣ 已萌於丙申이라 向使我로 在壬午之後하야 一意刷新에 務爲富强하야 內治有改觀之美하고 外交ㅣ 無招侮之失이란달 其必無日淸之戰이오 且在丙申之後라도 凡我執政이 明自知而怵可亡하야 親信日本而振興民間之實業하고 講修國防之備란달 其或 無日露之爭이며 而其有之라도 我不必至有今日之境이니 由是觀之혼 日本之前後失幾十萬生靈과 糜幾十億帑財之二大戰爭이 其導火爆發之口 謂在於漢城政界라도 我當局折衝之臣이 將無所逃其責矣라 或 謂彼之包藏禍心이 固非一朝一夕이니 其所謂 認我扶我之獨立 特假粉飾之義聲야 巧隱其譎詐之鋒이오 而暗俟力贍勢優之日이라 故至近者에 竟露其眞面이니 不然이면 何苦以環海自守之島國으로 延頸於大陸風雲야 自薦爲不速之賓 而勞師費餉고 代人爲戰야 賭自己之興亡於一擲哉아 나니 夫隔壁失火에 延至共焚이오 同船遇風에 淪胥以溺이라 彼ㅣ 在其自衛之道에 不可無我之完全獨立일 故로 願我之早備其實力며 望我之速擧其實績야 憂我를 如憂其國之深고 愛我를 如愛其國之切이니 今也에 平心虛氣야 就時勢據事情而論之혼 果如或者之言야 旣知彼有異心인 何不早爲之備 而坐待其侵犯乎잇가 且使彼로 外假仁義야 謀我獨立이라도 我若因勢利用야 隨機善應이면 可以成眞이어 一之再之에 至于三焉호 人智之蒙昧와 國防之虛弱이 依然如故에 少無前進之色고 民業之委靡貧殘 轉轉愈甚야 一無可恃而爲安이오 天下之勢 隨時而變고 萬國之情은 臨事而異야 其急轉直下之光景이 有非疇昔之比라 則 不能袖手傍坐야 以待我不可待之自動振作이오 而窃懼我外交之無謀 又不知引出挪邊禍機야 摟彼共墜於莫可測之坑塹이라 乃以光武九年十一月之協約으로 借受我外交之權고 至內治則 只入其顧問而協助之야 以靳我ㅣ 自行整理에 趂速就緖ㅣ러니 歇后漫漶에 杳無奏效之期라 則 又以本年七月之協約으로 政法之上에 立指導承認之權고 官吏之任免 亦行干涉而兼入推薦之日本人士야 以助理之며 且以我傭兵이 非徒不足爲國防之具ㅣ라 臨事暴動에 抗命滋騷야 極爲危險 故로 姑行觧散니 顧以一國之軆面則 皆非我所欲이나 然이나 鄒孟氏ㅣ 言國必自伐而後에 人이 伐之고 人必自侮而後에 人이 侮之라 니 苟我ㅣ 有自守我祖國之力과 自行我外交與內治之知能이면 彼ㅣ 豈敢爲是哉잇가 故로 前後二約之案 我實自取오 非彼之强加於我也ㅣ라 夫約言一定에 不可以不從이니 我以誠心守之 然後에 始可望彼之誠心守之라 謹按協約冒頭之文에 特筆有迄認富强之言호니 可見其憂我之本意와 愛我之眞情이 津津溢於詞表야 勸我以富强之道며 望我以富强之道야 待我富强之日 而將以復之也ㅣ니 譬之컨 我猶病人이오 彼爲良醫ㅣ라 診我之脉며 察我之症야 飮食 不可不 使之節也ㅣ며 藥餌를 不可不 使之愼也ㅣ오 且凡世務之足以煩神惱慮야 有妨於調將之理者 又不可不 一切 禁而止之고 傍置能手之看護야 以行其周到之療治而甦完之야 使爲康壯之人也ㅣ라 苟我病之退而元氣ㅣ 實인 彼醫之干涉拘束이 亦從而自去어니와 厥疾 不瘳고 只厭苦口야 而辭瞑眩之藥이면 彼ㅣ 安肯不恤其功之虧며 不顧其責之廢고 斂手唯唯而止哉잇가 臣이 窃觀擧國之人心이 皆抱不滿이라 爲一己之名節則 如閔泳煥之烈殉이 可謂日霜 其忠義로 至於 保國家安宗社之大計 固在乎服可亡之戒 而懷自知之見야 毋或 執迷懷疑而失彼之歡며 集彼之怒고 推誠信賴而相資爲善며 敦好協和而共濟爲益야 期日夜臻富强之域이니 今以其指導承認之權과 與夫官吏任免之同意로 言之則 直不過一大臣之事耳라 陛下ㅣ 其以統監으로 視之爲尊寵之客卿시며 信之如依毗之閣臣시면 則 足矣오 且用日本人爲官吏之事 國人이 必多疑忌나 自臣觀之면 不必然也ㅣ니 曾我所置之顧問이 皆執官吏以上之權야 名爲雇聘而實則 箇箇監督也ㅣ라 相持不下에 每事澁滯니 反不如授以官職야 使各有直接之責任 而束之以紀律며 立之以分限이 毋相踰越而謹守如法이오 至於 專門之技術은 委任責成이 尤爲允當 而顧我文武官吏ㅣ 不閑政事則 混用能達之外人야 以示模範而使則效之ㅣ 亦改善之一捷逕也ㅣ니 我國之俗이 專制成習야 官威ㅣ 重而官權이 高 故로 人之視爲官爲吏之人을 如人上人야 不敢軰行이라 則 又恐添舶來鬼虎ㅣ 橫行於國中而畏惡之로 若明定法紀며 嚴立職限야 使國民으로 知國家之官吏ㅣ 不過爲公共之僕이면 其所用之ㅣ 惟才可耳니 內外之何擇哉잇가 然이나 至若觧兵一事 駭國人之耳目고 傷國人之感情야 不知者 危疑萬端에 至謂彼欲呑噬我 故로 先撤我兵備나 然이나 此則 決不然也ㅣ라 彼之助我爲强안 協約之一大主眼 而顧我傭兵이 不合時宜에 徒爲長物則 先行觧隊之擧야 以淸其本 而視國庫之力야 鍊育將材며 改編軍制야 使全國之民으로 就兵役之義務而建萬世之干城也ㅣ니 若不然而永行觧散야 俾絶我爲强之道則 是 背于約言야 失信天下ㅣ라 彼豈爲此哉잇가 夫一國之獨立 非虛聲之所可撑支라 故로 舊我之獨立 非我之自爲오 不過一時之受動餘力則 其動이 息而我之獨立이 亦韜半面者也ㅣ니 我欲自爲眞正獨立인 宜先修其實야 向世界萬國而爲之오 非只向日本一國而爲之라 彼何甞不願我爲正而獨立哉잇가 彼ㅣ 認之호 而我ㅣ 不爲하며 彼ㅣ 激之호 而我ㅣ 不爲라 (未完),사회; 기사,3025
WHISTLER AND HIS PUPILS,"Sometime after Whistler started his class in Paris, writes a contributor to the New York Post, it was said that on occasions when he had absented himself for a week or longer he would send his pupils a written “greeting.” copies of which would be made and sold to the devout. On the other hand, there are stories, and apparently authentic ones, of his wondorous-skill as a demonstrator. Among these is the one telling how, in a criticism, he took the brush from a pupil’s hand and with one careful stroke painted in an upper lip; so true was the modelling, so skillful the brush work that all the hardness and rounding of the teeth beneath, the indentation of the centre of the lip and the subtle connection at the nostril were faithfully reproduced; with a touch of his thumb he joined lip and cheek. The students stood around breathless with admiration. No man other than Velasquez and Whistler could have equalled the performance, and they knew it-and Whistler knew it. as he smilingly passed on, appearing unfeignedly proud of his achievement.When the class was formed, so runs another anecdote, Whistler enquired of each pupil with whom he had studied before.“With Julien,n said one.”Couldn’t have done better, sir.” Whistler answered.“With Chase,” replied another.”Couldn’t have done better, sir,”“With Mowbray,” replied a third.“Couldn’t have done better, sir,” and so on.He approached a student slightly deaf, who stammered in reply.“I beg pardon?”“Conldn’t have done better, sir,” responded Whistler placidly, passing on to the next.One of the members of this class has contributed another and equally interacting anecdote. His pupils planned to call on him on New York’s morning. A friendly student, not at all sure that Whistler would like it, gave him a little tip as to the surprise party.“Tell them that I never receive callers,” he exclaimed excitedly. The pupil explained that Mr. Whistler wasn’t supposed to know anything about it.“Are you sure they mean well?” be enquired anxiously, and on being reassured,  “Well, tell them I never receive visitors in the I morning.”The pupils called in the afternoon, and found awaiting them a most genial and delightful host. He told stories and showed them his palettes to prove that he praetised what he preached, and pictures and sketches were exhibited to them never seen by the public, among the surprising ones being some allegorical studies. He served them with champagne find fruits and cakes, and was most solicitous as to their enjoyment. One of the pupils asked him how he arranged his subjects as to produce the low tones noted in his pictures. He posed a visitor, pulled over the shades so as shut out all light, save from one window, and there before them was a living Whistler “arrangement” ready to recede behind a frame, as he claimed all portraits should do",기사; 정치,2831
官廳事項,●官廳事項慶尙南道管下府尹郡守治蹟三嘉郡守 嚴胄永 出自邇密니 民皆望厚라 寬仁以政니 循良之吏홈 ○漆原郡守 金蘭圭 姿本安詳에 治成規模라 施措咸宜니 闔境晏如홈 ○鎭海郡守 鄭德敎 局小事簡에 治又雍容홈 ○安義郡守 金容範 未赴任 ○山淸郡守 金興濟 性本無隱에 政亦如斯라 吏憚民懷니 咸曰我侯홈 ○丹城郡守 朴勝轍 捧稅先務니 無愆滯之獘고 視民如傷니 有懷保之望홈 ○南海郡守 李根榮 政行無瑕고 公納幾畢홈 ○泗川郡守 閔箕鎬 一省三遷니 殊恩何報요 嚴於吏頑고 切於民安홈 ○熊川郡守 柳靖鉉 素稱邑小에 不煩不擾요 乃見訟平니 無毀無疵홈 ○鎭南郡守 李命夏 日淺 以上二月二日平安南道管下府尹郡守治蹟三和府尹 尹致昊 規度 不踰乎繩尺이오 施措 允合於章程이라 官淸如水니 口訟成碑事 ○平壤府尹 彭翰周 寬厚其性이오 循良爲治라 分憂也에 恒切圖報고 交濟則 屢見著效事 ○龍岡郡守 李範錫 擾而能定니 民後息肩이라 局獘務殷니 尤切圖治事 ○中和郡守 張好民 老鍊之手오 綜詳之治라 杜商獘而知戢고 試儒講而定規事 ○安州郡守 李采 出而從政니 不卑吏事라 莅下束濕니 可知治軆事 ○成川郡守 未差 ○順川郡守 李晳鎬 心切求治니 嘉績이 已播輿誦이오 庭無滯訟니 優材을 合試大處事 ○永柔郡守 閔健植 持心焉廉雅니 捧稅惟精이오 莅民而撫字니 恤窮爲惠事 ○祥原郡守 未差 ○江西郡守 尹性普 剛明綜核니 見事風生이라 令行而戢盜禁技고 惠究而優老興學事 ○咸從郡守 李秉秀 咸得民情니 爭誦袴襦之謠고 能折疑獄니 皆服鉤鉅之明事 (未完),정치; 기사,714
地方消息,▲郵便物護衛기 爲야 出발 日騎兵이 再昨日에 歸京報告 據즉 抱川義政府間에 日本商民二名이 義兵의게 慘殺 當얏다고▲五日恩津郡分派所에 義兵約百名이 來襲 補助員等이 防戰中에 急報를 接고 江景守備隊에셔 若干兵을 急派 意로 羣山警務署에셔 電報가 有다고▲二日午後발元山電을 據則淮陽郵便取扱所에 去月三拾日에 義兵百餘名이 來襲하고 卽時退去얏더니 其後에 再襲 貌樣이 有야 白井大尉一行은 高地로 出張얏다고▲春川은 本月三日에 京城으로 발向 遞傳夫가 鉄坡嶺에셔 五십餘名의 義徒의게 猝然히 射擊을 被얏스나 護衛騎兵이 擊退고 二日에 該邑附近에 義徒가 襲來 故로 日兵이 交戰야 多大 損害 被얏 其捕虜中에 加平郡守가 有얏고▲德川은 義徒가 漸次增加하야 八百名에 達얏대 日本官民이 不穩 警報 接고 去月三拾一日夜에 발야 本月一日에 价川으로 避難하얏대 郵便取扱所에 郵便物과 貯金通帳이 仍在 故로 其後에 被奪얏 지 不知다고▲順川은 德川에 在 義兵이 南下야 本月三日에 該郡月浦 襲來얏다고▲稷山은 日間에 不穩 狀況이 有야 淸安間에 聯絡하얏다고▲義兵約三百名이 定山郡定惠寺에 集合야 扶餘分派所 襲擊 模樣이 有다더라,사회; 기사,597
學部訓令,⊙(學部訓令)本部大臣 申箕善氏가 成均館敎授에게 訓令 內開에 受由諸生促還修業之意는 昨已訓飭이견과 本舘이 爲首善之地하야 在今에 爲線陽之脉이거 卽聞秋冬以來로 多士星散하고 課程久廢하야 章甫가 落落於食堂하고 絃誦이 寥寥於黌堂하니 雖曰爲勢所使나 豈不大可寒心가 且夫勸奬이 不能盡其道하고 需用이 不能充其望은 亦本部之所慨悶하야 求良築而不得者也나 然經不云乎아 豪傑之士 不待文王而興이라 하니 今之館儒는 實一國之俊髦而顧不能自待以豪傑하고 乃欲自同於凡民乎아 須以此意로 曉譬諸儒야 使之惕然警發야 刻勵就工이고 貴敎授가 權攝館長事務야 接期課試와 逐日講製를 一依館長存席時야 期於日就月將며 亦復逐事報明이고 士之爲學이 本之經史고 參之藝術야 旣立大本고 兼通時務然後에 乃可謂 明軆適用之學故로 本舘課程에 筭術 地理 歷史를 揭錄於經傳之下하고 所有書籍을 亦多撥送하야 使之肄習이거 近聞舘儒가 全闕不講하야 自謂高致하니 何其隘陋膠滯인지 無恠乎世人之嘲笑也로다 自今으로 齋儒一日課程中四分之一을 下工於地誌歷史筭術等書하야 俾各通藝識務하야 免爲偏枯之儒하야 以需經濟之資케 하라 하엿더라,기사; 사회,529
