dcterms:title,dcterms:abstract,nlon:keyword,length
千賀氏의 媾和意見,●千賀氏의 媾和意見日本法學博士 千賀氏가 日俄媾和條件에 對야 其意見을 陳述 바 槪據 則 今日媾和의 望을 達만 範圍內에셔는 俄國이 小不下沿海州(감쟛가를 包含홈)를 日本에 讓與기를 希望 것이오 薩哈連島 年前 見奪 者를 推還 이오 遼東半島도 一年前 日淸戰爭의 結果로 日本에 歸 者오 韓國問題도 戰爭前에 決定 權利에 不外 則 薩哈連島와 遼東과 韓國 等은 皆今番 戰爭의 効力으로 生 者가 아니오 此外償金은 아모조록 多額을 取이 必要나 土地 永久의 物이오 償金은 臨時의 物인 故로 償金에 若干 讓步지라도 土地에 毫髮도 讓步키 不能고 此外條件은 皆枝葉이니 其條件을 臚列면 (一) 將來 日本이 滿洲에 對야 措處 事에 俄國이 一切 容喙치 아니 事 (二) 東淸鉄道 名義 姑捨고 其實은 俄國政府의 鉄道와 同一 則 此를 俄國에셔 讓受 것이 萬若 此를 閣置면 個人의 名義가 有 故로 日本이 自由行動키 不能 故오 俄國에셔 讓受 後에 個人에 對야 損害가 有면 俄國이 其損害를 辦償 事오 (三) 旅順租借의 契約은 廢棄케 고 其後 事 俄國이 關係치 勿고 日本이 自由行動 事오 (四) 韓國이 日本의 保護國됨을 明白히  것이니 但 保護國이라 云이 不可 則 俄國及韓國에셔 使臣을 派遣치 勿며 兩國間에 國際條約을 締結치 勿고 外交事 総히 日本外務省을 經由 事라 얏더라,정치; 기사,684
開城討論,本月土曜日下午一時에 開城各學校學徒가 聯合討論會를 新築 私立송明學校內에 設고 公立普通學校私立韓英書院培義學校開城學堂永昌學校光明學校普昌학校春雨학堂生徒가 齊會니 約八百員이오 來賓은 一府紳士와 敎育總會員과 各학校校長監敎師贊成員과 傍聽士女가 近萬名이라 討論問題 文明初步가 智識交換에 在으로 可否를 討論 韓英書院生徒白南石이 年十四에 其演이 敏捷영悟 才藝와 愛國思想이 令人感覺만고 培義學校生徒김興祚가 活動 剛力을 奮發야 演說고 各校生徒가 各其知識으로 討論蜜啞子劉元杓氏가 稱以敎育總會総代라고 生徒의 演說善不善을 總察야 越權壓制 故로 臨時會長리禹鏞氏가 以弱冠初手로 大呼曰今日我學徒가 此에 言權을 失면 我大한三千里疆土를 不能復權이라고 쳬체肅肅 威風이 凜凜니 萬掌齊抃이라 蜜啞之號가 適合其意라 以若初程學生으로 規律이 井井야 雖以舊日鄕飮禮와 行陣律이라도 果不能比라 夫以屢百年久屈之地로 人士가 奮發義氣야 各自設校지 未滿半年에 其所進步가 如此니於是乎我大한之將來 其庶幾乎져 最後에 培義학校長林圭永氏가 演壇에 登야 학生의 進就을 稱謝야 志氣를 皷發 其聲音이 碎玉고 言辭가 吐珠야 衆人의 義氣를 奮起 此等忠愛 語 南遷以後에 同士가 可謂鳳鳴朝陽이라만더라,기사; 사회,613
日洋醫檢屍,雜  報⊙（日洋醫檢屍）日洋醫의 安駉壽屍軆檢查書 據즉 英醫볼 氏가 五月二十九日에 監獄署에셔 安屍 檢査얏스니 時 處絞後三十介時라 其書에 槩云屍之右膝에 一傷處가 有니 此 生時所受者라 其根因은 處絞時에 軆落觸膝에 應由이오 此外에 安權兩屍에 惡刑의 痕이 無다얏고 同二十九日下午十一時에 日醫隱岐氏가 安屍檢査 㮣意에 曰鼻部及其附近에 瘡痕들이 有니 此무 不利 器械로써 猛打 所致인듯고 腰部右邊의 變色은 不利器械로써 惡刑 成蹟이 確然고 第六脊骨至右腰의 一大平面에 血痕이 狠藉며 外皮가 幾斷며 膚裡網膜이 受傷고 陰囊及脚의 瘡痕은 火熱物노써 該處에 置야 燒痕을 成이라얏고 同月卅日에 美醫솨록스 氏가 安屍를 檢査 㮣意에 曰安軆의 傷處根因은 本醫士의 檢査所及으로 兩次絞繩絶斷에 不過라얏고 同月卅一日에 英醫볼 氏가 覆檢 㮣意에 曰安屍의 五個小痕은 韓人의 常用灸痕과 同고 鼻及面部의 若干傷痕과 胸部右邊의 小痕과 右膝의 傷處가 皆兩次繩斷軆落 根因에 由인 本醫士가 其再斷 絞繩을 目睹즉 脆弱不靸다얏더라 日公使가 日醫檢屍書 伴送야 我廷에 抗議거 我廷에셔 反駁여 曰裁判庭에셔 安駉壽審判時에 刑訊을 不施얏고 洋醫檢案에도 刑痕이 不現지리 貴公使가만일 抗議바를 堅執진 安屍의 受刑 確證을 指見라 日使가 更히 提論치아니더라더라,기사; 사회,664
贊政崔益鉉氏 筵奏記注艸全文,別報◎贊政 崔益鉉氏筵奏記注艸全文이 如左하니上命贊政進前上曰意謂卿卽早早上來矣今始入來乎益鉉曰臣八月自鄕離發中路以病委頓數朔近稍回甦僅爲入來矣仍奏曰國運否閉乙未變後大讐未復昨今年內孝定王后純明妃喪事連疊禍變之餘聖體過無受損乎上曰一樣矣太子宮氣度何如上曰平順矣益鉉曰臣通籍五十年匪分之職濫躋正卿之列而尙未識天顔古人初登天陛有仰瞻天顔之請者臣亦願擧首矣上曰仰瞻之益鉉曰臣於癸酉丙子妄陳狂瞽之說至被嶺海之典特蒙陛下再造之恩生還故土臣一毛一髮莫非聖明之攸賜也自後國家之變故重疊陛下屢遭千古所未有之厄而臣未能出一氣力爲涓埃之報臣之不忠實國人之所共知矣今臣犬馬之齒已踰七旬百病侵凌餘日無多陛下未知臣無用屢降召命禮遇隆摯抑陛下何所取於臣而有此非常之恩數乎臣本蔑學且生長鄕曲所聞見只臣祖與父之遺訓何足啓沃於聖心哉臣之愚騃之見已悉於戊戌䟽中未蒙採納臣之今行豈敢期採納所言豈敢望生還故土乎今日國勢岌嶪迫於朝夕陛下如有翕受之聖意臣敢盡言無諱矣上曰卿本强直故不符於人朕所已知且年前疏辭雖多逆耳朕心則知其可而或碍於時勢有難變通矣然今此艱虞之劇待卿匡濟之策故玆特召之惟卿嘉猷嘉謨豈不採納乎鉉曰臣言辭陋拙謹具一箚庸備乙覽仍跪出袖中箚子曰如採用則宗社之幸也進于上前秘書丞李明翔讀箚訖鉉曰陛下試觀今之事勢以爲將興乎將亡乎抑非治平而將喪亂之時矣上曰果然矣鉉曰陛下如知喪亂之時知所以致喪亂之由乎今日民會之攻擊政府悖逆則極悖逆矣挾恃强隣敢肆兇暴其罪固不容誅然民心卽天意也民心渙散如此則陛下事天之誠或有未盡歟有司之臣不能對揚聖德而然歟上曰朕則自謂盡誠事天天道之不應如是此朕之不明不能董率臣工之所致也鉉曰彼民之自甘爲倀導外人者固是冥頑然苟求其源則由於官吏之貪虐而失民心使之失其本性以至於如此矣上曰貪虐之吏剝割之政朕所痛禁然奈之何治不傒志此朕之過也鉉曰曾子曰上失其道民散久矣孟子曰民今而後得反之也盖民岩有如是矣上曰彼會民皆吾赤子朕期欲善諭而反其性矣鉉曰今日民心渙散皆由乙未以後無復讐之擧無復讎之志故也如有復讎之擧復讎之志則民心自固宜無今日暴亂矣復讎之擧尙矣勿論能言復讎者亦未之有豈不痛恨哉臣近日屢伏見詔勅下者哀痛之旨溢於辭表王言如綸而未見實澤之下究此曷故也此陛下徒事文具無實心實行之故歟伏願陛下誠心事天實心撫民焉臣聞陛下不行太廟展謁禮久矣雖明日動駕展謁太廟御望廟樓召會民使各俯伏于廟門外降哀痛詔引咎責躬如成湯万方有罪在予一人之意然後招入其爲首者數人親加曉諭擇其言之可用者實施之而使各散歸之則此亦化育中物豈有終拒之理乎敢請陛下實行之上曰孝惠殿練祀前展謁太廟拘於禮制矣鉉曰臣恐陛下無展謁太廟之日矣上曰何謂也鉉曰聞陛下多拘忌故云矣上曰何說也朕安有拘忌乎況祖宗妥靈之地而豈見拘忌乎 (未完),사회; 기사,1119
師範講習,●師範講習  安邊郡守李範昌氏와 郡主事尹衡淳紳士金明元氏等이 師範의 材料를 養成키 爲야 師範講習所를 設寘 趣旨가 如左니 今之論敎育者曰舊學曰新學야 判爲二件而互相排詆니 守舊學者 不講六藝格致之學而但謬守獘習야 高者 峨冠危坐에 空談性理며 卑者 斷章摘句에 專尙淨華而斥新書爲異端爲邪說야 初不接目고 務新學者 不究倫理道德之源而略行薙髮軆操等數件에 目謂表凖而指經傳爲腐敗爲迂濶야 至欲全廢니 是豈時中之正論哉아 學無新舊에 其道一慣이라 但古今之時措異宜고 東西之風土가 殊俗야 禮制之細節과 政法之詳畧이 不同已也라 東亞先闢에 聖人이 首出사 開物化俗에 道淳而文簡터니 歐土繼述에 愈究益精니 舟車之制出於軒皇血輪般滊車가 行迅於古고 紡織之術이 傳自亞土而鉄機火浣이 巧勝於東니 藍靑冰寒이 理則然也라 豈可好古而非今야 不遵温古知新之訓乎아 竊觀村塾敎課之法컨 兒生知讀에 不敎修身倫理之書而先讀蘇張縱橫之術과 劉項戰鬪之史며 不通數與方名而先誦六朝綺麗之文과 唐宋藻華之句니 砲砲窮年에 所得이 不過騷人餘唾而無實踐之工故로 人材所以不成이오 國力所以萎靡야 以至今日而極矣라 受人覊絆에 莫能自立니 閉關獨處之時에 猶云無傷이나 當此競爭時代야 不能改絃易轍에 圖所以作成人才면 南阿黑奴와 北美紅蕃之慘狀을 鳥可得免가 興念及此에 不覺臆塞而涕零이리 習俗已久에 村塾敎師가 平日所學이 只是通史詩賦則雖欲改正敎法이나 末由也已오 又欲遠聘高師나 財政이 不敷에 有意莫逐故로 特設一師範講習所於郡底고 聚一郡敎師及聰俊之士야 倣六藝格致之學而叅酌古今야 講習幾個月後에 分作敎授於各村私塾則人其人改其書而敎育이 可遍及於全郡也니 惟我境內有志僉君子 合心協力야 以圖賛成을 是所厚望焉,사회; 기사,793
宮廷錄事,官報●宮廷錄事秘書院郞李五應書奏臣於陰曆正月二十九日丑時量敬奉聖諭馳往傳諭于西署盤石坊蓮池洞契議政府議政尹容善所住處則以爲臣逬伏俟譴之中史官遠臨傳宣聖諭促臣還第偕來有命萬萬非如臣者所敢承當也竊伏惟今番金永準等獄事誠一變恠也宣告前雖未知獄供之果如何而向有宋寅會爲名人來示一片書要臣發告者卽金永準等狂悖之說也臣初不知事狀之虛實且不知宋之爲何許人而只憑片紙率爾發告實非爲大官者之所可行故臣答之以大官豈以未見確據之事得聞於素昧面目者之說遽然告達于九重莫嚴之地乎如是踈忽大非事軆云矣旋卽從他發告金已捉囚則臣無容更爲發告惟俟獄供之得情而臣之倉猝矇眩未及發告者極爲難安矣不意臣孫被拿之後才見自法庭覔入臣家間書札又夤緣此事端則臣未知其審査之如何然臣自以爲當初不顧事軆徑先發告則安有此派及臣孫轉益難安之事哉五內震驚情跡危蹙逬出城外伏地戰慄今臣孫則幸而昭晣放還而臣之未及發告雖因事軆難安之情歷日惶懍恩諭之下秖自感泣而已云矣臣旣承仍與偕來之命故姑爲仍留之意敢奏答曰知道秘書院郞李五應書奏以臣旣承議政偕來之命而議政轉向城北洞故仍爲隨往之意敢奏答曰知道 以上三月十九日議政府參政議政府贊政法部大臣臨時署理趙秉式執藝疏 批旨省疏具悉卿懇所援之例略有不同者而前批之意以卿老成之見亦宜諒會矣須勿更煩卽速擧行事遣府郞宣諭 四月二十二日,정치; 기사,550
梁起鐸氏入獄顚末,本社総務梁起鐸氏의 被囚 事 本報에 已報얏거니와 시가 本社総務인즉 是 英國治外法權下에 在 人이라 氏 査問 事가 有면 宜當히 英國領事와 交涉이 有 然後에 可거 氏의 被捉時에 何等交涉이 無고 暗中捉去은 警視官吏의 失錯이라 지며去拾壹日午後에 典獄者가 梁시를 對야 移住 趣旨를 說明고 移住 後에도 監獄과 치 同壹히 造心라 기에 시가 右旨 應從키로 얏더니 旣已오 任置얏든 書類와 金品을 出給더러 又 경官이 不現고 放免擧行에 慣熟 看守人을 呼出야 放免 規例에 依야 獄門에 出야 放免이라 大呼하 량시 移住로 說明 것은 前者過去事오 放免擧行하 것은 現時의 事實로 信認이 當然 事理라 故로 시가 疑心 업시 歸來얏더니壹點죵之久에 戒護看守人及多數獄吏가 本社에 來야 假言인지 實言인지 梁시가 放釋은 되얏스나 放釋節例의 捺章을 要니 暫爲同往하야 節例를 遵行케 하라 더니 追後에 典獄이 來야 曰 放釋은 誤錯된 事이니 同人을 願見이라  本社長이 以爲호대 梁씨가 旣是英人家屋에 投入 以後에 英國総領事의게 經由가 無면 引渡치 못다 즉 該獄當局者가 京셩理事官을 經하야 英國領事와 交涉즉 領事 以爲호대 本國政府의 訓令이 無면 不應다 으로 交涉中이러니 本政府電訓을 依야 氏를 大韓의院에 送하야 治療케 고 快復後에 公判을 受케 터이더라량씨 旣是放免으로 認야 出獄얏고 出獄後에 又如此光景을 觀 씨의 心懷 旣時自現就獄야 公判을 待코 나 씨가 元來英人의게 被雇 人일더러 此問題가 英日兩國國際上交涉을 已成얏슨즉 시가 自意로 出頭하기 不能 故로 只是交涉結果만 待얏셔더라前後事實이 元只如此 連日間 國民新報 大韓新聞 及其他日人新聞 等각狂報魔筆이 壹種황說로 雄唱和하야曰 梁시가 國債償金犯逋을 警廳에 自供얏다 니 噫라 황筆欺人이 何其甚也오 國債報償論이 方起  際를 當야 同胞의 愛國心發生은 感喜나 其報償에 就緖되기 難을 知고 本社에셔 該금收合을 無限躕져다가 後來에 四方이 輻湊으로 不得已其領收를 開始얏고 氏의 自擔 責任은 報償金收入의 收額과 氏名금額의 廣告인 氏 素性이 精細고 持心이 潔白하야 特別注意로 其收入의 番號 금額. 氏名. 小計. 總合. 都總合이 前後貫徹야 無壹差錯이오 骨佛安寶時旭銀行에 貯置금도 前社長裴說시 名下로 依數自在거 如此千萬瞹眛之說을 反受은 吾人及世人의 共憤共歎 바이니 씨가 萬壹 此에 犯逋가 有얏슬진 有人性者 不欺天 不欺人이라 發포된 供辭가 有지나 壹毫無犯 人이 有犯 人으로 自供 理가 豈有리오 彼等이 白地에 人을 搆誣이 實로 可驚이며又曰 梁씨가 鴉片을 喫다 하얏스니 大抵氏가 本社에 在지 四五年에 各種事務를 摠察으로 朝夕無暇야 寢食도 本社에셔 行얏스니 鴉片을 喫코 야도 其暇가 無지니 噫라 彼輩의 황說은 眞是可笑라 此 足히 辯論 것도 無고又曰 梁氏가 警官의 到着을 不待고 每日申報社로 逃歸얏다 얏스니 萬壹警官을 要진 何故로 獄吏가 門外에셔 放免을 大呼얏스며 獨自歸去케 얏스리오 此 獄吏의 失錯이 아니면 故意로 梁시를 逃歸로 歸咎코 야 做出此計이 아닌가 況且氏가 元來無罪의 人이니 엇지 公判前에 逃歸리오 此 上節에 旣爲辯論 바어니와 卽日本東京日日新聞 第壹萬千三百七拾壹号紙에도 監視人이 此 釋放으로 認고 釋放얏다 云얏거 彼輩 京城에 在야 其事實을 昭覩고 如此황說을 故意做出은 何故오嗚乎라 彼輩가 千萬般奸計로 梁氏를 搆誣코 야 황說이 日漲하니 氏의 被誣야 靑天白日이 昭在니 何足掛意리오마 奸人의 황舌이 無所不至은 實可寒心이라 玆에 其事實을 畧列야 世의 公眼◈供하노라,기사; 사회,1793
叙任及辭令,○叙任及辭令  任全羅南道觀察使叙勅任官三等  奉常司提調沈相翊△任黃海道觀察使叙勅任官三等  安岳郡守朴彛陽△法部叅書官李冕宇  東萊郡守元有常  淸道郡守金聖基  連山郡守朴芝陽  郭山郡守張益厚  依願免本官△石城郡守吳根善  結城郡守金善五  鼇川郡守李甲承  榮川郡守金泳運  延日郡守朴珉凖  金海郡守李徽善  宜寧郡守李容敎  機張郡守洪在圭  草溪郡守申泰哲  漆原郡守李裕璇  萬頃郡守李健宇  沃溝郡守金鍾應  長水郡守鄭休鐸  麗水郡守郭慶根  濟州郡守金重培  免本官右 各該道觀察使의 報告書를 據온즉 該員等이 本年度春夏等殿最에 治績居下이기 免本官△免本官  英陽郡守金台應  右 該員의 報告書를 據즉 所謂義兵이 猝入本郡야 破碎庫門고 所在銃丸藥을 幷爲搜去이다 等因准查즉 該員이 莫重軍物을 有此見奪니 事軆所在에 不可仍寘이기로 免本官△免本官泰仁郡守孫秉秀右 該員의 報告書를 據즉 義兵이 忽入本郡야 結錢五百兩과 鳥銃十七柄을 沒數収去이다 等因准查즉 莫重公貨與軍物을 至於買失니 事軆所在에 不可仍寘이기로 免本官△免本官  蔚珍郡守尹宇榮  右 江原道觀察使署理春川郡守李明來의 報告書를 據온즉 匪徒가 突入蔚珍郡야 毀破軍器庫고 所在軍物을 無遺攫取이다 等因准查즉 該員이 莫重軍物을 至於見失니 究厥事軆에 不可仍寘이기로 免本官△免本官谷城郡守宋振玉  右 該員의 報告書를 據즉 義兵이 直入本郡야 結錢五百二十餘兩과 軍器庫現留銃丸藥을 沒數搜去이다 等因准查즉 該員이 莫重公貨與軍物을 至於見奪니 事軆所在에 不可仍寘이기로 免本官△德山郡守兪致稷  求禮郡守金元錫  永春郡守趙錫晉  延豊郡守金亨斗  鏡城郡守金在淵  免本官  右 本年度各道春夏等殿最報告書를 據온즉 德山郡守兪致稷은 克察家近之獘何患浮謗爲目고 求禮郡守金元錫은 年紀旣多衰邁政令每少果剛爲目고 永春郡守趙錫晋은 有限公課夥數尙愆匪徒犯境晏然緩報爲目고 延豐郡守金亨斗 初政昧務委諸吏手爲目고 鏡城郡守金在淵은 舊績推看來效可期爲目矣라 該員等治績을 宜寘下考而寘諸中考니 其在嚴明殿最之意에 豈容若是리오 忠淸南道觀察使金嘉鎭全羅北道觀察使韓鎭昌忠淸北道觀察使尹喆圭咸鏡北道觀察使任原鎬 不可無警이니 自內部로 幷施以譴責之典고 德山郡守兪致稷求禮郡守金元錫永春郡守趙錫晉延豐郡守金亨斗鏡城郡守金在淵은 免本官△任農商工部農務局長叙奏任官一等正三品徐丙肅△叙奏任官二等  農商工部鐵道局長崔相敦△兼任農商工部礦務局長  農商工部鐵道局長崔相敦△農商工部主事李文夏  正三品邊永鎭  任農商工部叅書官叙奏任官四等△任法部叅書官叙奏任官四等  漢城裁判所判事張  壽△任安岳郡守叙奏任官四等  靈光郡守尹胄榮△任靈光郡守叙奏任官二等  正三品兪鎭贊△任淸道郡守叙奏任官四等  羅州郡守閔泳釆△任求禮郡守叙奏任官四等英陵令宋大鎭△任東萊郡守叙奏任官二等  陸軍副領尹元求△任金海郡守叙奏任官四等  議政府叅書官梁弘默△任漆原郡守叙奏任官四等  侍講院侍從官李紹鍾△日萬頃郡守叙奏任官四等  侍從院左侍御申慶均△任郭山郡守叙奏任官四等  侍從院右侍御李啓奭△任宜寧郡守叙奏任官四等  正三品李年夏△任榮川郡守叙奏任官四等  正三品金敎悳△任草溪郡守叙奏任官四等  正三品李圭煥△任麗水郡守叙奏任官四等  六品宋在夔△任沃溝郡守叙奏任官四等  正三品黃會淵△任永春郡守叙奏任官四等  正三品洪昇淵△任連山郡守叙奏任官四等前議官李鍾國△任延日郡守叙奏任官四等  內部主事權泰煥△任長水郡守叙奏任官四等  甑山郡守朴準成△任石城郡守叙奏任官四等  正三品嚴柱完△任鼇川郡守叙奏任官四等  六品丁相燮△任延豐郡守叙奏任官四等正三品柳錫駿    以上八月二日,정치; 기사,1631
安民可矜,雜            報●安民可矜  東署新垡洞居安元根이가 自庚寅年以來로 前  景慕宮案山直을 舉行다가 一自甲午㪅張以後로 每朔料俸은 廢止엿스나 山直舉行과 櫻桃進  上은 尙今着實恪勤엿슨즉 可謂有功타만거날 不意今五月의 泥洞呂知事南植氏廊底의 現住 崔鳳鉉이가 來言於安元根曰案山直을 圖得얏노라거날 元根曰吾以無料舉行十餘年의 今忽無罪見汰가 甚爲訝惑이나 無月給一山直을 汝抑何圖得인지 不必相持라고 因爲傳掌矣러니 幾日後에 又來言汝之家舍도 空出而去라즉 安이 往見呂知事曰大監이 以崔哥로 爲山直고 家舍 何以空出라시오 呂氏曰當初  景慕宮排舖時所有家라고 生臆勒奪니 元來  本宮排舖時에 守直空廳三間을 建搆야 山直軰가 輪番守直타가 已屬數百年事則頹杇無形고 只存空垡而已요 前前山直金龍濟가 十二間屋子를 新建山下而居生타가 移賣趙敬順矣러니 趙本貧乏야 不能盖屋故로 滲漏摧頹고 只餘七間半야 移賣於宋文敬고 宋賣於安元根則三次轉相賣買 文券이 昭然거 數百年頹朽無形에 紙上空載 官文蹟만 憑藉고 今  永禧殿提調李輔榮氏가 陰曆十月一日에 仕進야 安元根을 招問事由고 家券與前後訟軸을 詳考겟스니 持來라즉 安元根이가 幸以伸冤가고 無疑呈納엿더니 奪而不給고 威脅號令이 嚴於秋霜曰此卽呂知事分付也라고 即刻逐出더니 未幾日에 又招安元根與當初建築之金龍濟와 家儈與  永禧殿官隷等을 一切招對質查之塲에 始終顚末이 昭然爲民有家라 於是에 提調가 語塞야 又改言號令曰國土의 建屋居生이 豈非無嚴乎아 即爲毀掇而去거나 汝是宋文敬處에 一千四百兩으로 買得엿스니 本價만밧고 出去라 嚴督니 普天之下에 何莫非國土며 率土之民이 一是搆木爲巢어 奚獨此安元根이 無罪無告히 覆載之間의 一枝之巢를 容借치못 理由가 有리요 况十七年前價値와 現今時勢가 高歇이 懸殊더러 且五年前에 外舍五間을 又建則合爲十二間半也라 本價抑買가 據何經緯이며 一視之下에 十三年無料舉行타가 今乃無罪汰去가 抑亦何據며 當此嚴冬야 提携妻子고 必將凍死於道傍다니 言念情境에 已極矜惻이어 李提調呂知事 殘民之情을 何不顧恤고 如是抱冤케지 不知 事이라더라,사회; 기사,1007
樂一學校趣旨書,●樂一學校趣旨書靑松郡守 安鍾悳氏가 敎育에 熱心야 樂一學校를 設立고 趣旨書를 發佈이 如左니盖自生民以來治化之隆人才之盛莫尙乎唐虞三代而所以致此者敎育而已司徒典樂之官庠序學校之制所由設也舍敎育而能治者自古及今未之有也猗歟我朝五百年文治未始不侔擬乎二帝三王國而有太學州而有鄕校社而有書院皆其規也不幸而致誤於元人雙冀之遺制所尙者惟功令而已詩賦時文無關於修齊治平夫人而盡知之矣而國之取人士之進身皆繇是焉此殆李唐覇主賺英入彀之術也間有豪傑之士不屑乎此而牖之以聖賢之學然終不能廻瀾而障川也顧今國勢之萎微人才之渺茫惟此爲之祟也寧不痛恨洪惟我大皇帝陛下洞覽乎宇內大勢留心於中興丕基先廢科擧專意敎育敎時務之學育適用之材旣屢降明詔又頒下帑錢中外欽慕學校林立此政譽彬蔚文王以寧之秋也睠玆靑松一郡雖僻在峽隅古稱名鄕專尙儒學一自科制廢後士心懈弛文風漸衰靑年聰俊擧多逸遊無意於前進噫時局易變歲月若流失今不學將待何時竊恐數年之後不免爲荒野之蚩豈非有志之士勃然奮力之時也嗚呼士生斯世將以有爲立揚顯親勳業光國是吾儒之志也孟子曰豪傑之士不待文王而興況今上有聖主懇懇然詔之下有賢師諄諄然誨之其可不齊趨倂進以求實學而退然自安於暴棄乎或曰今之學非古之學也發此言者誠不思之甚也今之所以敎之者漢文爲本時務以爲用如言語也筭術也歷史也地誌也至其博也則兵農舟車法律政治工藝經濟也其精也則天地人物聲光化電等微妙之學也試觀孔門四科六藝曾傳之格物致知漢儒之十志宋賢之治事曷甞敎人舍此而爲學耶若其古今聖賢治心養性之工六經四子在矣亦何曾使渠廢閣而不學耶幼而學之壯而欲行之如以詞章浮華之習功令鄙陋之文謂之古學而不忍舍則是猶資章甫而適越也顧安所用於世而必欲學而行之乎惟願僉君子攫然改圖洗滌舊染父詔而子兄勗而弟凡八歲以上三十以下毋論儒胥平民皆入學校受當世有用之敎作他日需世之材則天下之樂豈有過於此哉此樂一學校之所以先倡也但本校雖設而財政甚窘恐無永久維持之方凡我有志同胞齊心協議隨力贊助俾免有初鮮終之歎是所區區之望也,사회; 기사,831
鹽商被招의 理由,●鹽商被招의 理由  監商金斗源氏가 日昨警視廳에 被招旋歸은 已報바어니와 其內容을 詳聞즉 去七日下午二時에 鍾路靑年會館前에셔 平服巡查二人이 金氏를 逢着야 傳言기 警視総監이 公을 招遞라 命令이 有니 警廳으로 同去 金氏의 所答이 何事로 招我지 不知나 警視廳에셔 有罪 罪人이면 捉去지언졍 無罪 人을 無故히 招去 不可즉 我가 此處에 在터이니 此意로 警視総監閣下에게 面禀야 我若有罪거던 捉去라 以私招問 境遇이면 去見 必要가 無다얏더니 畧一時後에 日巡查二名이 㪅來야 同去기 懇請 金氏가 依所請隨去즉 警視総監이 氏 大廳으로 召入야 鹽價事에 對야 一塲說明되 盜鹽船主乙吉等은 方在處役이고 其相續人金之助도 貧寒 外라 其親族이 擧皆貧困에 陷야 推徵 道가 無니 奈何오 君의 上二年可憐 情勢 日本政府에셔 軫念야 恤金이나 出給 意로 議案을 提出얏스니 君의 意向이 如何오 金氏가 大言曰不可다 恤金은 南山갓치 積與더라도 當捧 鹽▣外에 必受 理由가 無다며 又言日往年貴國風船이 我國洪州郡長古島岩石에 觸破 船價 我政府가 岩石의 主人이라야 損害賠償三千圓을 督推 事도 有고 公州郡居留든 貴國商民寬辰太郞이가 我國軍人과 爭鬪 事에 對야 治療費五千圜을 我政府에 推去 事도 有즉 貴政府가에 行用든 例로 鹽價五萬一千九百十九圜을 自貴政府로 即爲報償이 當然 事어 若支離延拖면 貴政府의 以上行動은 何如닛가 貴國이 東西洋에 文明시다면서 一個人金斗源事件에 對야 觀察건 文明程度가 何如타리오고 金氏가 即爲退出얏다더라,사회; 기사,785
旅順大連의 戰報,外報●旅順大連의 戰報日廷에 達한 旅順大連의 戰報를▣한 則日本聯合艦隊가 本月十日에 旅順을 攻擊얏난 日本驅逐艦隊▣甲乙二隊에 分야 同日午前零時에 一齊히 旅順港外에 達야 俄艦을 搜索한 則俄艦이 無한지라 天明에 及야 乙隊난 各處에特▣한 機械水雷를 敷設할 俄國要塞砲臺에셔 時時砲擊되 無事히 目的을 達얏고 甲隊난 午前四時三十分에 老鉄山南方에셔 俄國驅逐艦六隻을 逢야 朝潮、霞、曉의 三隻이 俄艦과 激戰야 俄艦은 機關이 破損▣고 火災를 生야 多大한 損害를 被고 敗走얏고 日本軍艦三隻로 多小損害를 被고 死亡者난 下士七名이오 負傷者난 大機關士外八名인 其中曉号에난 補助機關이 破壞되고 機關手四名이 戰死얏스나 各艦이 戰鬪航海에 無碍고 又乙隊난 午前七時에 港外에 出할 俄國驅逐艦二隻을 發見고 遮路攻擊야 一隻은 逃走얏스나 一隻은 擊破야 漣号가捕獲曳來한 則漏水가 太甚고 曳綱이 切斷으로 捕虜水兵四名만 收容▣敵艦을 放棄얏더니 十時十分頃에 沈沒얏고 乙隊에도 多少損害가 有야 叅尉及下士卒三名▣負傷지라 先是에 俄國軍艦▣윗구 及▣얀 号가 港外에 來▣乙隊▣向야進다가 日本▣洋艦▣接近할▣▣고 港內로 退却얏고 日本▣主方艦隊及巡洋艦隊가 午前八時▣旅順港外에 至야 巡洋艦隊 即時驅逐艦隊를 擁護고 港口正面으로 進고 主力艦隊▣老鉄山附近에 至야午前十時붓터 午後一時四十分지港口에 向야 間接으로 射戰 則俄國砲臺에셔도 時時應戰하나 日本艦隊난 損傷이 無하고 巡洋艦一隊난 大連外에 至하야 三山島의 俄國建造物을 砲擊破壞하얏고 高砂及千早号난旅順半島의 兩岸을 搜索아얏스나 俄艦을 不見하얏고 前日日本艦隊가 鳩灣에셔 擊沈 俄國驅逐艦우누시리누이 号난 尙今帆檣과 烟筒의 上部가水面에 出現하얏난 日本艦隊의 各部隊가 午後二時에 戰鬪을 中止하고撤還하얏다하얏더라,정치; 기사,871
